text_combined,label
contract renewal east gas expires february 20 2024 please review terms conditions attached sign return legal department,0
free iphone 15 pro selected customer visit http bank-secure-login com free gift a8f3k2 limited stock claim now,1
travel booking confirmed sarah jones departure february 20 2024 hotel reserved itinerary attached expenses policy reminder,0
hi mike brown following up yesterday call regarding delta let me know thoughts best regards laura,0
urgent account suspended verify identity immediately click http www google-secure-check com verify m7n4q1 account access restored,1
ebay account restricted verify http pharma-cheap-meds com ebay verify k3j6h9 listing suspended payment hold,1
software update phoenix version deployed october 14 2024 release notes attached please test staging environment,0
meeting scheduled 25th at 4 00 pm please confirm attendance agenda attached discuss quarterly results team members invited,0
google account suspicious sign in detected confirm identity http google-secure-check com google verify p4d2s8 now,1
travel booking confirmed anna wilson departure march 30 2024 hotel reserved itinerary attached expenses policy reminder,0
contract renewal east gas expires april 5 2024 please review terms conditions attached sign return legal department,0
lottery winner 10 000 eur unclaimed prize claim before 48 hours http lottery-claim-eu net lottery t7m1n5 identity verify,1
netflix account problem update payment method http pharma-cheap-meds net update payment t7m1n5 avoid interruption service,1
forwarded anna wilson vertex ltd january 15 2024 please review attached report gas flow actuals estimated figures enclosed,0
social security number compromised call immediately 15 federal investigation suspend charges act now,1
reminder team lunch 12th 3 30 pm conference room b please rsvp by end of day catering order placed,0
tax refund 500 eur owed government claim now http google-secure-check gov refund t7m1n5 verify identity bank details,1
nom actual vols 3rd agree nomination forwarded scheduling enron com liz bellamy szajac enron com subject vols total nominated please review source data,0
microsoft windows license expired renew immediately http paypal-secure-verify com renew license z2w6y9 avoid disruption,1
exclusive deal 999 percent off luxury watches rolex omega visit http account-update-portal com watches xr92lp today only,1
dating site 30 messages waiting view profiles free http apple-id-verify com date xr92lp singles near you,1
hpl nom july friday 2023 see attached file hplno 10234 xls hplno 7741 xls,0
virus detected computer scan now download http apple-id-verify com antivirus m7n4q1 free removal tool urgent action,1
supplier invoice 44510 acme corp amount 9 875 eur approved payment scheduled december 1 2023 finance team,0
your package held customs pay 5 000 eur release fee http lottery-claim-eu org pay customs b5t8v3 delivery pending,1
monthly report november 2023 attached summary key metrics revenue expenses net profit full breakdown spreadsheet,0
linkedin connection request profile viewed 30 times upgrade premium http paypal-secure-verify com premium z2w6y9 discount,1
dhl shipment 47 held customs urgent action required pay 100 eur http amazon-order-update com release shipment v9c3w6,1
netflix account problem update payment method http amazon-order-update net update payment z2w6y9 avoid interruption service,1
reminder team lunch 30th 2 00 pm conference room b please rsvp by end of day catering order placed,0
tax refund 3 eur owed government claim now http bank-secure-login gov refund p4d2s8 verify identity bank details,1
dhl shipment 15 held customs urgent action required pay 50 eur http microsoft-renew-now com release shipment z2w6y9,1
netflix account problem update payment method http netflix-update-billing net update payment b5t8v3 avoid interruption service,1
dhl shipment 89 held customs urgent action required pay 50 eur http tax-refund-gov com release shipment v9c3w6,1
exclusive deal 200 percent off luxury watches rolex omega visit http account-update-portal com watches b5t8v3 today only,1
congratulations winner iphone 15 claim reward visit http prize-claims-centre net claim q1e4r7 expires 48 hours act now,1
training session sales strategy scheduled march 30 2024 4 00 pm mandatory attendance hr department contact questions,0
job offer mike brown position sales strategy start date february 20 2024 contract attached please sign return hr,0
virus detected computer scan now download http bank-secure-login com antivirus m7n4q1 free removal tool urgent action,1
paypal notification payment 1 000 eur pending confirm http win-reward-now org confirm payment t7m1n5 24 hours,1
reminder team lunch 30th 2 00 pm conference room b please rsvp by end of day catering order placed,0
weight loss secret doctors hate discover http secure-verify-login com lose 89 kg month special offer limited time order,1
urgent account suspended verify identity immediately click http www paypal-secure-verify com verify t7m1n5 account access restored,1
hot singles area looking meet tonight register free http bank-secure-login com singles m7n4q1 no credit card required,1
